Data,Vazao,Precipitacao,Chuva_Lag0,Chuva_Lag1,Chuva_Lag2
1998-07-22,200.0963,0,0,18.8,18.8
1998-07-22,200.0963,0,0,0,18.8
1998-07-23,255.4029,19.4,19.4,0,0
1998-07-23,255.4029,19.4,19.4,19.4,0
1998-07-24,417.1098,30.2,30.2,19.4,19.4
1998-07-24,417.1098,30.2,30.2,30.2,19.4
1998-07-25,289.3525,0,0,30.2,30.2
1998-07-25,289.3525,0,0,0,30.2
1998-07-26,255.4029,4.6,4.6,0,0
1998-07-26,255.4029,4.6,4.6,4.6,0
1998-07-27,201.1578,0,0,4.6,4.6
1998-07-27,201.1578,0,0,0,4.6
1998-07-28,181.3127,0,0,0,0
1998-07-28,181.3127,0,0,0,0
1998-07-29,201.1578,9.2,9.2,0,0
1998-07-29,201.1578,9.2,9.2,9.2,0
1998-07-30,171.1471,0,0,9.2,9.2
1998-07-30,171.1471,0,0,0,9.2
1998-07-31,147.563,0,0,0,0
1998-07-31,147.563,0,0,0,0
1998-08-01,141.8512,2.5,2.5,0,0
1998-08-01,141.8512,2.5,2.5,2.5,0
1998-08-02,237.2184,21.8,21.8,2.5,2.5
1998-08-02,237.2184,21.8,21.8,21.8,2.5
1998-08-03,254.2533,0,0,21.8,21.8
1998-08-03,254.2533,0,0,0,21.8
1998-08-04,197.9789,0,0,0,0
1998-08-04,197.9789,0,0,0,0
1998-08-05,200.0963,9.4,9.4,0,0
1998-08-05,200.0963,9.4,9.4,9.4,0
1998-08-06,200.0963,0,0,9.4,9.4
1998-08-06,200.0963,0,0,0,9.4
1998-08-07,186.4683,0,0,0,0
1998-08-07,186.4683,0,0,0,0
1998-08-08,165.1423,0,0,0,0
1998-08-08,165.1423,0,0,0,0
1998-08-09,152.3798,0,0,0,0
1998-08-09,152.3798,0,0,0,0
1998-08-10,181.3127,11.8,11.8,0,0
1998-08-10,181.3127,11.8,11.8,11.8,0
1998-08-11,200.0963,2.1,2.1,11.8,11.8
1998-08-11,200.0963,2.1,2.1,2.1,11.8
1998-08-12,191.6719,0.6,0.6,2.1,2.1
1998-08-12,191.6719,0.6,0.6,0.6,2.1
1998-08-13,257.7072,16.4,16.4,0.6,0.6
1998-08-13,257.7072,16.4,16.4,16.4,0.6
1998-08-14,521.2133,33,33,16.4,16.4
1998-08-14,521.2133,33,33,33,16.4
1998-08-15,630.9849,13.4,13.4,33,33
1998-08-15,630.9849,13.4,13.4,13.4,33
1998-08-16,571.9336,0,0,13.4,13.4
1998-08-16,571.9336,0,0,0,13.4
1998-08-17,479.646,0,0,0,0
1998-08-17,479.646,0,0,0,0
1998-08-18,446.5274,13.8,13.8,0,0
1998-08-18,446.5274,13.8,13.8,13.8,0
1998-08-19,414.3495,5.6,5.6,13.8,13.8
1998-08-19,414.3495,5.6,5.6,5.6,13.8
1998-08-20,360.6733,0,0,5.6,5.6
1998-08-20,360.6733,0,0,0,5.6
1998-08-21,414.3495,18.6,18.6,0,0
1998-08-21,414.3495,18.6,18.6,18.6,0
1998-08-22,644.0518,35,35,18.6,18.6
1998-08-22,644.0518,35,35,35,18.6
1998-08-23,606.7699,1.3,1.3,35,35
1998-08-23,606.7699,1.3,1.3,1.3,35
1998-08-24,547.1103,0,0,1.3,1.3
1998-08-24,547.1103,0,0,0,1.3
1998-08-25,465.132,0,0,0,0
1998-08-25,465.132,0,0,0,0
1998-08-26,393.8777,0,0,0,0
1998-08-26,393.8777,0,0,0,0
1998-08-27,333.6793,0,0,0,0
1998-08-27,333.6793,0,0,0,0
1998-08-28,277.4846,0,0,0,0
1998-08-28,277.4846,0,0,0,0
1998-08-29,207.5661,0,0,0,0
1998-08-29,207.5661,0,0,0,0
1998-08-30,182.34,0,0,0,0
1998-08-30,182.34,0,0,0,0
1998-08-31,160.1932,0,0,0,0
1998-08-31,160.1932,0,0,0,0
1998-09-01,150.3753,0,0,0,0
1998-09-01,150.3753,0,0,0,0
1998-09-02,143.6784,0,0,0,0
1998-09-02,143.6784,0,0,0,0
1998-09-03,135.2189,0,0,0,0
1998-09-03,135.2189,0,0,0,0
1998-09-04,139.8975,12.2,12.2,0,0
1998-09-04,139.8975,12.2,12.2,12.2,0
1998-09-05,393.8777,44.4,44.4,12.2,12.2
1998-09-05,393.8777,44.4,44.4,44.4,12.2
1998-09-06,406.1117,0,0,44.4,44.4
1998-09-06,406.1117,0,0,0,44.4
1998-09-07,338.7572,24.2,24.2,0,0
1998-09-07,338.7572,24.2,24.2,24.2,0
1998-09-08,637.5051,24.4,24.4,24.2,24.2
1998-09-08,637.5051,24.2,24.2,24.4,24.2
1998-09-09,586.0867,0,0,24.2,24.4
1998-09-09,586.0867,0,0,0,24.2
1998-09-10,492.8584,0,0,0,0
1998-09-10,492.8584,0,0,0,0
1998-09-11,347.7159,0,0,0,0
1998-09-11,347.7159,0,0,0,0
1998-09-12,254.1323,0,0,0,0
1998-09-12,254.1323,0,0,0,0
1998-09-13,465.132,28.8,28.8,0,0
1998-09-13,465.132,28.8,28.8,28.8,0
1998-09-14,447.9479,0,0,28.8,28.8
1998-09-14,447.9479,0,0,0,28.8
1998-09-15,406.1117,0,0,0,0
1998-09-15,406.1117,0,0,0,0
1998-09-16,360.6733,8,8,0,0
1998-09-16,360.6733,8,8,8,0
1998-09-17,312.4373,0,0,8,8
1998-09-17,312.4373,0,0,0,8
1998-09-18,263.3729,5.2,5.2,0,0
1998-09-18,263.3729,5.2,5.2,5.2,0
1998-09-19,338.7572,28.2,28.2,5.2,5.2
1998-09-19,338.7572,28.2,28.2,28.2,5.2
1998-09-20,665.5098,25.6,25.6,28.2,28.2
1998-09-20,665.5098,25.6,25.6,25.6,28.2
1998-09-21,635.8726,1.3,1.3,25.6,25.6
1998-09-21,635.8726,1.3,1.3,1.3,25.6
1998-09-22,551.7316,0,0,1.3,1.3
1998-09-22,551.7316,0,0,0,1.3
1998-09-23,472.367,0,0,0,0
1998-09-23,472.367,0,0,0,0
1998-09-24,373.8168,0,0,0,0
1998-09-24,373.8168,0,0,0,0
1998-09-25,326.1193,5.8,5.8,0,0
1998-09-25,326.1193,5.8,5.8,5.8,0
1998-09-26,275.0773,0,0,5.8,5.8
1998-09-26,275.0773,0,0,0,5.8
1998-09-27,381.7916,28.6,28.6,0,0
1998-09-27,381.7916,28.6,28.6,28.6,0
1998-09-28,501.745,17,17,28.6,28.6
1998-09-28,501.745,17,17,17,28.6
1998-09-29,452.22,3.1,3.1,17,17
1998-09-29,452.22,3.1,3.1,3.1,17
1998-09-30,350.2924,0,0,3.1,3.1
1998-09-30,350.2924,0,0,0,3.1
1998-10-01,306.2948,0,0,0,0
1998-10-01,306.2948,0,0,0,0
1998-10-02,272.7924,2.9,2.9,0,0
1998-10-02,272.7924,2.9,2.9,2.9,0
1998-10-03,262.3366,6.4,6.4,2.9,2.9
1998-10-03,262.3366,6.4,6.4,6.4,2.9
1998-10-04,300.2004,4.3,4.3,6.4,6.4
1998-10-04,300.2004,4.3,4.3,4.3,6.4
1998-10-05,340.0313,0,0,4.3,4.3
1998-10-05,340.0313,0,0,0,4.3
1998-10-06,346.4304,0,0,0,0
1998-10-06,346.4304,0,0,0,0
1998-10-07,389.8325,36.2,36.2,0,0
1998-10-07,389.8325,36.2,36.2,36.2,0
1998-10-08,354.1713,0,0,36.2,36.2
1998-10-08,354.1713,0,0,0,36.2
1998-10-09,329.8908,3.9,3.9,0,0
1998-10-09,329.8908,3.9,3.9,3.9,0
1998-10-10,289.3525,0,0,3.9,3.9
1998-10-10,289.3525,0,0,0,3.9
1998-10-11,248.5313,0,0,0,0
1998-10-11,248.5313,0,0,0,0
1998-10-12,228.2954,0,0,0,0
1998-10-12,228.2954,0,0,0,0
1998-10-13,203.2865,0,0,0,0
1998-10-13,203.2865,0,0,0,0
1998-10-14,196.923,0,0,0,0
1998-10-14,196.923,0,0,0,0
1998-10-15,179.264,0,0,0,0
1998-10-15,179.264,0,0,0,0
1998-10-16,171.1471,0,0,0,0
1998-10-16,171.1471,0,0,0,0
1998-10-17,219.4872,24.2,24.2,0,0
1998-10-17,219.4872,24.2,24.2,24.2,0
1998-10-18,236.0968,0,0,24.2,24.2
1998-10-18,236.0968,0,0,0,24.2
1998-10-19,201.1578,0,0,0,0
1998-10-19,201.1578,0,0,0,0
1998-10-20,176.2055,0,0,0,0
1998-10-20,176.2055,0,0,0,0
1998-10-21,155.2946,0,0,0,0
1998-10-21,155.2946,0,0,0,0
1998-10-22,143.7468,0,0,0,0
1998-10-22,143.7468,0,0,0,0
1998-10-23,133.4259,0,0,0,0
1998-10-23,133.4259,0,0,0,0
1998-10-24,191.6719,16.2,16.2,0,0
1998-10-24,191.6719,16.2,16.2,16.2,0
1998-10-25,181.3127,0,0,16.2,16.2
1998-10-25,181.3127,0,0,0,16.2
1998-10-26,368.5372,51.6,51.6,0,0
1998-10-26,368.5372,51.6,51.6,51.6,0
1998-10-27,516.6948,0,0,51.6,51.6
1998-10-27,516.6948,0,0,0,51.6
1998-10-28,428.2234,1.8,1.8,0,0
1998-10-28,428.2234,1.8,1.8,1.8,0
1998-10-29,294.1544,0,0,1.8,1.8
1998-10-29,294.1544,0,0,0,1.8
1998-10-30,214.041,0,0,0,0
1998-10-30,214.041,0,0,0,0
1998-10-31,200.0963,0,0,0,0
1998-10-31,200.0963,0,0,0,0
1998-11-01,190.6274,0,0,0,0
1998-11-01,190.6274,0,0,0,0
1998-11-02,170.1414,0,0,0,0
1998-11-02,170.1414,0,0,0,0
1998-11-03,155.2946,0,0,0,0
1998-11-03,155.2946,0,0,0,0
1998-11-04,145.6507,0,0,0,0
1998-11-04,145.6507,0,0,0,0
1998-11-05,137.1492,0,0,0,0
1998-11-05,137.1492,0,0,0,0
1998-11-06,126.0824,0,0,0,0
1998-11-06,126.0824,0,0,0,0
1998-11-07,117.1001,0,0,0,0
1998-11-07,117.1001,0,0,0,0
1998-11-08,111.8179,0,0,0,0
1998-11-08,111.8179,0,0,0,0
1998-11-09,109.2074,0,0,0,0
1998-11-09,109.2074,0,0,0,0
1998-11-10,104.9026,0,0,0,0
1998-11-10,104.9026,0,0,0,0
1998-11-11,170.1414,14.2,14.2,0,0
1998-11-11,170.1414,14.2,14.2,14.2,0
1998-11-12,136.2152,0,0,14.2,14.2
1998-11-12,136.2152,0,0,0,14.2
1998-11-13,123.3645,0,0,0,0
1998-11-13,123.3645,0,0,0,0
1998-11-14,110.9454,8.6,8.6,0,0
1998-11-14,110.9454,8.6,8.6,8.6,0
1998-11-15,104.0485,0,0,8.6,8.6
1998-11-15,104.0485,0,0,0,8.6
1998-11-16,97.3008,0,0,0,0
1998-11-16,97.3008,0,0,0,0
1998-11-17,93.1607,0,0,0,0
1998-11-17,93.1607,0,0,0,0
1998-11-18,91.5215,0,0,0,0
1998-11-18,91.5215,0,0,0,0
1998-11-19,82.1426,0,0,0,0
1998-11-19,82.1426,0,0,0,0
1998-11-20,83.845,0,0,0,0
1998-11-20,83.845,0,0,0,0
1998-11-21,78.7555,0,0,0,0
1998-11-21,78.7555,0,0,0,0
1998-11-22,77.9124,0,0,0,0
1998-11-22,77.9124,0,0,0,0
1998-11-23,77.9124,0,0,0,0
1998-11-23,77.9124,0,0,0,0
1998-11-24,74.5555,0,0,0,0
1998-11-24,74.5555,0,0,0,0
1998-11-25,72.0542,0,0,0,0
1998-11-25,72.0542,0,0,0,0
1998-11-26,75.3924,10.2,10.2,0,0
1998-11-26,75.3924,10.2,10.2,10.2,0
1998-11-27,71.2236,0,0,10.2,10.2
1998-11-27,71.2236,0,0,0,10.2
1998-11-28,67.095,0,0,0,0
1998-11-28,67.095,0,0,0,0
1998-11-29,65.4552,0,0,0,0
1998-11-29,65.4552,0,0,0,0
1998-11-30,77.9124,9.4,9.4,0,0
1998-11-30,77.9124,3.4,3.4,9.4,0
1998-12-01,77.0709,0,0,3.4,9.4
1998-12-01,77.0709,0,0,0,3.4
1998-12-02,67.9174,0,0,0,0
1998-12-02,67.9174,0,0,0,0
1998-12-03,62.1963,0,0,0,0
1998-12-03,62.1963,0,0,0,0
1998-12-04,122.4629,28.2,28.2,0,0
1998-12-04,122.4629,28.2,28.2,28.2,0
1998-12-05,186.4683,7.8,7.8,28.2,28.2
1998-12-05,186.4683,7.8,7.8,7.8,28.2
1998-12-06,151.4123,0,0,7.8,7.8
1998-12-06,151.4123,0,0,0,7.8
1998-12-07,87.2672,0.6,0.6,0,0
1998-12-07,87.2672,0.6,0.6,0.6,0
1998-12-08,64.6379,0,0,0.6,0.6
1998-12-08,64.6379,0,0,0,0.6
1998-12-09,65.4552,0,0,0,0
1998-12-09,65.4552,0,0,0,0
1998-12-10,93.1607,14.2,14.2,0,0
1998-12-10,93.1607,14.2,14.2,14.2,0
1998-12-11,136.2152,21.6,21.6,14.2,14.2
1998-12-11,136.2152,21.6,21.6,21.6,14.2
1998-12-12,297.7762,0,0,21.6,21.6
1998-12-12,297.7762,0,0,0,21.6
1998-12-13,219.4872,0,0,0,0
1998-12-13,219.4872,0,0,0,0
1998-12-14,131.577,0,0,0,0
1998-12-14,131.577,0,0,0,0
1998-12-15,146.6058,22.4,22.4,0,0
1998-12-15,146.6058,22.4,22.4,22.4,0
1998-12-16,131.577,0,0,22.4,22.4
1998-12-16,131.577,0,0,0,22.4
1998-12-17,118.8788,0,0,0,0
1998-12-17,118.8788,0,0,0,0
1998-12-18,100.6558,21.2,21.2,0,0
1998-12-18,100.6558,21.2,21.2,21.2,0
1998-12-19,77.9124,0,0,21.2,21.2
1998-12-19,77.9124,0,0,0,21.2
1998-12-20,66.2743,0,0,0,0
1998-12-20,66.2743,0,0,0,0
1998-12-21,60.5773,0,0,0,0
1998-12-21,60.5773,0,0,0,0
1998-12-22,58.9655,0,0,0,0
1998-12-22,58.9655,0,0,0,0
1998-12-23,55.764,0,0,0,0
1998-12-23,55.764,0,0,0,0
1998-12-24,50.2352,0,0,0,0
1998-12-24,50.2352,0,0,0,0
1998-12-25,46.3466,1.6,1.6,0,0
1998-12-25,46.3466,1.6,1.6,1.6,0
1998-12-26,43.2743,0,0,1.6,1.6
1998-12-26,43.2743,0,0,0,1.6
1998-12-27,41.7515,0,0,0,0
1998-12-27,41.7515,0,0,0,0
1998-12-28,38.7337,0,0,0,0
1998-12-28,38.7337,0,0,0,0
1998-12-29,36.4957,0,0,0,0
1998-12-29,36.4957,0,0,0,0
1998-12-30,34.2803,0,0,0,0
1998-12-30,34.2803,0,0,0,0
1998-12-31,34.2803,0,0,0,0
1998-12-31,34.2803,0,0,0,0
1999-01-01,32.8164,0,0,0,0
1999-01-01,32.8164,0,0,0,0
1999-01-02,37.2392,25.8,25.8,0,0
1999-01-02,37.2392,25.8,25.8,25.8,0
1999-01-03,44.806,0,0,25.8,25.8
1999-01-03,44.806,0,0,0,25.8
1999-01-04,44.039,0,0,0,0
1999-01-04,44.039,0,0,0,0
1999-01-05,45.5752,10.2,10.2,0,0
1999-01-05,45.5752,10.2,10.2,10.2,0
1999-01-06,79.6,0.5,0.5,10.2,10.2
1999-01-06,79.6,0.5,0.5,0.5,10.2
1999-01-07,61.3859,0,0,0.5,0.5
1999-01-07,61.3859,0,0,0,0.5
1999-01-08,46.3466,0,0,0,0
1999-01-08,46.3466,0,0,0,0
1999-01-09,46.3466,0,0,0,0
1999-01-09,46.3466,0,0,0,0
1999-01-10,44.039,0,0,0,0
1999-01-10,44.039,0,0,0,0
1999-01-11,40.2379,0,0,0,0
1999-01-11,40.2379,0,0,0,0
1999-01-12,36.4957,0,0,0,0
1999-01-12,36.4957,0,0,0,0
1999-01-13,36.4957,4.2,4.2,0,0
1999-01-13,36.4957,4.2,4.2,4.2,0
1999-01-14,37.9852,0,0,4.2,4.2
1999-01-14,37.9852,0,0,0,4.2
1999-01-15,41.7515,20.2,20.2,0,0
1999-01-15,41.7515,20.2,20.2,20.2,0
1999-01-16,46.3466,19.8,19.8,20.2,20.2
1999-01-16,46.3466,19.8,19.8,19.8,20.2
1999-01-17,47.1201,0,0,19.8,19.8
1999-01-17,47.1201,0,0,0,19.8
1999-01-18,55.764,3.6,3.6,0,0
1999-01-18,55.764,3.6,3.6,3.6,0
1999-01-19,58.9655,0,0,3.6,3.6
1999-01-19,58.9655,0,0,0,3.6
1999-01-20,76.2309,17.4,17.4,0,0
1999-01-20,76.2309,17.4,17.4,17.4,0
1999-01-21,88.9867,0,0,17.4,17.4
1999-01-21,88.9867,0,0,0,17.4
1999-01-22,175.1899,34.4,34.4,0,0
1999-01-22,175.1899,34.4,34.4,34.4,0
1999-01-23,220.5819,0,0,34.4,34.4
1999-01-24,173.1646,0,0,0,34.4
1999-01-25,139.9641,0,0,0,0
1999-01-26,102.3475,0,0,0,0
1999-01-27,134.3535,38.2,38.2,0,0
1999-01-27,134.3535,38.2,38.2,38.2,0
1999-01-28,127.9052,0,0,38.2,38.2
1999-01-28,127.9052,0,0,0,38.2
1999-01-29,170.1414,36.4,36.4,0,0
1999-01-29,170.1414,36.4,36.4,36.4,0
1999-01-30,155.2946,1.2,1.2,36.4,36.4
1999-01-30,155.2946,1.2,1.2,1.2,36.4
1999-01-31,116.2141,0,0,1.2,1.2
1999-02-01,80.4461,0,0,0,1.2
1999-02-01,80.4461,0,0,0,0
1999-02-02,69.5672,5.2,5.2,0,0
1999-02-02,69.5672,5.2,5.2,5.2,0
1999-02-03,67.9174,0,0,5.2,5.2
1999-02-03,67.9174,0,0,0,5.2
1999-02-04,59.7705,0,0,0,0
1999-02-04,59.7705,0,0,0,0
1999-02-05,51.805,0,0,0,0
1999-02-05,51.805,0,0,0,0
1999-02-06,54.9684,6.5,6.5,0,0
1999-02-06,54.9684,6.5,6.5,6.5,0
1999-02-07,50.2352,0,0,6.5,6.5
1999-02-07,50.2352,0,0,0,6.5
1999-02-08,96.468,37.6,37.6,0,0
1999-02-08,96.468,37.6,37.6,37.6,0
1999-02-09,147.563,33.6,33.6,37.6,37.6
1999-02-09,147.563,33.6,33.6,33.6,37.6
1999-02-10,242.8528,6.7,6.7,33.6,33.6
1999-02-10,242.8528,6.7,6.7,6.7,33.6
1999-02-11,202.2212,0,0,6.7,6.7
1999-02-11,202.2212,0,0,0,6.7
1999-02-12,135.2833,0,0,0,0
1999-02-12,135.2833,0,0,0,0
1999-02-13,96.468,0.2,0.2,0,0
1999-02-13,96.468,0.2,0.2,0.2,0
1999-02-14,114.4488,13.8,13.8,0.2,0.2
1999-02-14,114.4488,13.8,13.8,13.8,0.2
1999-02-15,92.3399,0,0,13.8,13.8
1999-02-15,92.3399,0,0,0,13.8
1999-02-16,77.0709,0,0,0,0
1999-02-16,77.0709,0,0,0,0
1999-02-17,189.5847,36.6,36.6,0,0
1999-02-17,189.5847,36.6,36.6,36.6,0
1999-02-18,139.9641,2.7,2.7,36.6,36.6
1999-02-18,139.9641,2.7,2.7,2.7,36.6
1999-02-19,132.5004,0,0,2.7,2.7
1999-02-19,132.5004,0,0,0,2.7
1999-02-20,130.6558,0,0,0,0
1999-02-20,130.6558,0,0,0,0
1999-02-21,104.0485,0,0,0,0
1999-02-21,104.0485,0,0,0,0
1999-02-22,141.8512,4.3,4.3,0,0
1999-02-22,141.8512,4.3,4.3,4.3,0
1999-02-23,151.4123,0,0,4.3,4.3
1999-02-24,143.7468,0,0,0,4.3
1999-02-25,181.3127,0,0,0,0
1999-02-26,296.567,0,0,0,0
1999-02-27,265.8133,0,0,0,0
1999-02-28,289.3525,66.8,66.8,0,0
1999-02-28,289.3525,66.8,66.8,66.8,0
1999-03-01,230.5154,0,0,66.8,66.8
1999-03-01,230.5154,0,0,0,66.8
1999-03-02,165.1423,0,0,0,0
1999-03-02,165.1423,0,0,0,0
1999-03-03,120.6664,0,0,0,0
1999-03-03,120.6664,0,0,0,0
1999-03-04,122.4629,6.9,6.9,0,0
1999-03-04,122.4629,6.9,6.9,6.9,0
1999-03-05,99.8135,0,0,6.9,6.9
1999-03-05,99.8135,0,0,0,6.9
1999-03-06,86.4095,0,0,0,0
1999-03-06,86.4095,0,0,0,0
1999-03-07,77.0709,0,0,0,0
1999-03-07,77.0709,0,0,0,0
1999-03-08,72.8863,0,0,0,0
1999-03-08,72.8863,0,0,0,0
1999-03-09,65.4552,0,0,0,0
1999-03-09,65.4552,0,0,0,0
1999-03-10,64.6379,0,0,0,0
1999-03-10,64.6379,0,0,0,0
1999-03-11,93.9839,28.4,28.4,0,0
1999-03-11,93.9839,28.4,28.4,28.4,0
1999-03-12,73.7201,0,0,28.4,28.4
1999-03-12,73.7201,0,0,0,28.4
1999-03-13,60.5773,0,0,0,0
1999-03-13,60.5773,0,0,0,0
1999-03-14,51.805,0,0,0,0
1999-03-14,51.805,0,0,0,0
1999-03-15,48.6735,0,0,0,0
1999-03-15,48.6735,0,0,0,0
1999-03-16,48.6735,0,0,0,0
1999-03-16,48.6735,0,0,0,0
1999-03-17,45.5752,0,0,0,0
1999-03-17,45.5752,0,0,0,0
1999-03-18,44.039,0,0,0,0
1999-03-18,44.039,0,0,0,0
1999-03-19,41.7515,0,0,0,0
1999-03-19,41.7515,0,0,0,0
1999-03-20,40.9935,0,0,0,0
1999-03-20,40.9935,0,0,0,0
1999-03-21,40.9935,0,0,0,0
1999-03-21,40.9935,0,0,0,0
1999-03-22,105.7589,11.6,11.6,0,0
1999-03-22,105.7589,11.6,11.6,11.6,0
1999-03-23,95.6376,0,0,11.6,11.6
1999-03-23,95.6376,0,0,0,11.6
1999-03-24,65.4552,0,0,0,0
1999-03-24,65.4552,0,0,0,0
1999-03-25,51.0191,0,0,0,0
1999-03-25,51.0191,0,0,0,0
1999-03-26,45.5752,0,0,0,0
1999-03-26,45.5752,0,0,0,0
1999-03-27,52.5929,0,0,0,0
1999-03-27,52.5929,0,0,0,0
1999-03-28,63.8223,0,0,0,0
1999-03-28,63.8223,0,0,0,0
1999-03-29,77.0709,4.2,4.2,0,0
1999-03-29,77.0709,4.2,4.2,4.2,0
1999-03-30,62.1963,4.2,4.2,4.2,4.2
1999-03-30,62.1963,4.2,4.2,4.2,4.2
1999-03-31,58.1624,0,0,4.2,4.2
1999-03-31,58.1624,0,0,0,4.2
1999-04-01,77.0709,0,0,0,0
1999-04-02,100.6558,12.8,12.8,0,0
1999-04-02,100.6558,12.8,12.8,12.8,0
1999-04-03,105.7589,0,0,12.8,12.8
1999-04-03,105.7589,0,0,0,12.8
1999-04-04,83.845,0,0,0,0
1999-04-04,83.845,0,0,0,0
1999-04-05,66.2743,0,0,0,0
1999-04-05,66.2743,0,0,0,0
1999-04-06,58.9655,0,0,0,0
1999-04-06,58.9655,0,0,0,0
1999-04-07,72.0542,0,0,0,0
1999-04-08,109.2074,11.4,11.4,0,0
1999-04-08,109.2074,11.4,11.4,11.4,0
1999-04-09,83.845,0,0,11.4,11.4
1999-04-09,83.845,0,0,0,11.4
1999-04-10,67.9174,0,0,0,0
1999-04-10,67.9174,0,0,0,0
1999-04-11,59.7705,0,0,0,0
1999-04-11,59.7705,0,0,0,0
1999-04-12,83.845,10.2,10.2,0,0
1999-04-12,83.845,10.2,10.2,10.2,0
1999-04-13,118.8788,6.9,6.9,10.2,10.2
1999-04-13,118.8788,6.9,6.9,6.9,10.2
1999-04-14,126.9927,0,0,6.9,6.9
1999-04-14,126.9927,0,0,0,6.9
1999-04-15,110.0753,6.3,6.3,0,0
1999-04-15,110.0753,6.3,6.3,6.3,0
1999-04-16,155.2946,22.2,22.2,6.3,6.3
1999-04-16,155.2946,22.2,22.2,22.2,6.3
1999-04-17,205.4226,0,0,22.2,22.2
1999-04-17,205.4226,0,0,0,22.2
1999-04-18,139.9641,0,0,0,0
1999-04-18,139.9641,0,0,0,0
1999-04-19,102.3475,0,0,0,0
1999-04-19,102.3475,0,0,0,0
1999-04-20,85.5532,0,0,0,0
1999-04-20,85.5532,0,0,0,0
1999-04-21,75.3924,0,0,0,0
1999-04-21,75.3924,0,0,0,0
1999-04-22,67.9174,0,0,0,0
1999-04-22,67.9174,0,0,0,0
1999-04-23,63.0084,0,0,0,0
1999-04-23,63.0084,0,0,0,0
1999-04-24,57.3611,0,0,0,0
1999-04-24,57.3611,0,0,0,0
1999-04-25,53.3828,0,0,0,0
1999-04-25,53.3828,0,0,0,0
1999-04-26,51.805,0,0,0,0
1999-04-26,51.805,0,0,0,0
1999-04-27,49.4533,0,0,0,0
1999-04-27,49.4533,0,0,0,0
1999-04-28,46.3466,0,0,0,0
1999-04-28,46.3466,0,0,0,0
1999-04-29,46.3466,0,0,0,0
1999-04-29,46.3466,0,0,0,0
1999-04-30,44.039,0,0,0,0
1999-04-30,44.039,0,0,0,0
1999-05-01,42.5117,0,0,0,0
1999-05-01,42.5117,0,0,0,0
1999-05-02,40.9935,0,0,0,0
1999-05-02,40.9935,0,0,0,0
1999-05-03,38.7337,0,0,0,0
1999-05-03,38.7337,0,0,0,0
1999-05-04,37.2392,0,0,0,0
1999-05-04,37.2392,0,0,0,0
1999-05-05,35.7547,0,0,0,0
1999-05-05,35.7547,0,0,0,0
1999-05-06,40.9935,15,15,0,0
1999-05-06,40.9935,15,15,15,0
1999-05-07,58.9655,0,0,15,15
1999-05-07,58.9655,0,0,0,15
1999-05-08,43.2743,0,0,0,0
1999-05-08,43.2743,0,0,0,0
1999-05-09,36.4957,0,0,0,0
1999-05-09,36.4957,0,0,0,0
1999-05-10,34.2803,0,0,0,0
1999-05-10,34.2803,0,0,0,0
1999-05-11,33.547,2.5,2.5,0,0
1999-05-11,33.547,2.5,2.5,2.5,0
1999-05-12,36.4957,5,5,2.5,2.5
1999-05-12,36.4957,5,5,5,2.5
1999-05-13,37.9852,0,0,5,5
1999-05-13,37.9852,0,0,0,5
1999-05-14,30.641,0,0,0,0
1999-05-14,30.641,0,0,0,0
1999-05-15,24.2727,0,0,0,0
1999-05-15,24.2727,0,0,0,0
1999-05-16,37.2392,0,0,0,0
1999-05-16,37.2392,0,0,0,0
1999-05-17,30.641,0,0,0,0
1999-05-17,30.641,0,0,0,0
1999-05-18,30.641,3.6,3.6,0,0
1999-05-18,30.641,3.6,3.6,3.6,0
1999-05-19,31.3634,0,0,3.6,3.6
1999-05-19,31.3634,0,0,0,3.6
1999-05-20,30.641,0,0,0,0
1999-05-20,30.641,0,0,0,0
1999-05-21,28.4911,0,0,0,0
1999-05-21,28.4911,0,0,0,0
1999-05-22,27.0725,0,0,0,0
1999-05-22,27.0725,0,0,0,0
1999-05-23,25.6662,0,0,0,0
1999-05-23,25.6662,0,0,0,0
1999-05-24,25.6662,0,0,0,0
1999-05-24,25.6662,0,0,0,0
1999-05-25,25.6662,0,0,0,0
1999-05-25,25.6662,0,0,0,0
1999-05-26,29.9215,20,20,0,0
1999-05-26,29.9215,20,20,20,0
1999-05-27,46.3466,4,4,20,20
1999-05-27,46.3466,4,4,4,20
1999-05-28,41.7515,0,0,4,4
1999-05-28,41.7515,0,0,0,4
1999-05-29,43.2743,12.2,12.2,0,0
1999-05-29,43.2743,12.2,12.2,12.2,0
1999-05-30,73.7201,0,0,12.2,12.2
1999-05-30,73.7201,0,0,0,12.2
1999-05-31,58.9655,0,0,0,0
1999-05-31,58.9655,0,0,0,0
1999-06-01,44.039,0,0,0,0
1999-06-01,44.039,0,0,0,0
1999-06-02,34.2803,0,0,0,0
1999-06-02,34.2803,0,0,0,0
1999-06-03,32.0885,9.6,9.6,0,0
1999-06-03,32.0885,9.6,9.6,9.6,0
1999-06-04,30.641,0,0,9.6,9.6
1999-06-04,30.641,0,0,0,9.6
1999-06-05,29.2048,0,0,0,0
1999-06-05,29.2048,0,0,0,0
1999-06-06,27.7803,0,0,0,0
1999-06-06,27.7803,0,0,0,0
1999-06-07,27.7803,0,0,0,0
1999-06-07,27.7803,0,0,0,0
1999-06-08,27.7803,0,0,0,0
